15600000,19.338152156356003,0.8780487804878049
15680000,18.8153559602649,0.75
15760000,19.505587748344368,0.875
15840000,19.83398178807947,0.95
15920000,19.84205298013245,0.95
16000000,18.378694879664025,0.6829268292682927
16080000,19.653932119205297,0.925
16160000,19.676200331125823,0.925
16240000,19.872309602649004,0.95
16320000,19.530794701986753,0.9
16400000,19.479607494750443,0.9024390243902439
16480000,19.805960264900662,0.95
16560000,19.917549668874173,0.975
16640000,19.758071192052977,0.925
16720000,19.718708609271523,0.925
16800000,19.488451986754967,0.875
16880000,19.53004966887417,0.9
16960000,19.7364238410596,0.95
17040000,19.777483443708608,0.95
17120000,19.400041390728475,0.875
17200000,19.64623344370861,0.925
17280000,19.530587748344367,0.9
17360000,19.817963576158938,0.95
17440000,19.631043046357615,0.925
17520000,19.729635761589403,0.95
17600000,19.928145695364236,0.975
17680000,19.847764900662252,0.95
17760000,19.554346026490066,0.9
17840000,19.68398178807947,0.925
17920000,19.82847682119205,0.95
18000000,19.69751655629139,0.925
18080000,19.829304635761588,0.95
18160000,19.569329470198674,0.9
18240000,19.732077814569536,0.95
18320000,19.470943708609273,0.875
18400000,19.484809602649005,0.9
18480000,19.42483443708609,0.875
18560000,19.692094370860925,0.925
18640000,19.571523178807944,0.9
18720000,19.628476821192052,0.95
18800000,19.627160394120494,0.9024390243902439
18880000,19.659726821192056,0.95
18960000,19.736009933774834,0.95
19040000,19.37148178807947,0.875
